time,e1,e2,r1,r2,tau1,tau2
1.4001167,0.21746278,0.54649967,-0.1507225,3.1568093,-0.8824059,0.85614145
1.405117,0.2123586,0.55135113,-0.1681099,3.172381,-0.95964515,0.82592535
1.4101175,0.20726955,0.55618346,-0.18514132,3.187594,-1.0354047,0.79619205
1.415118,0.20219707,0.56099504,-0.20182037,3.2024517,-1.1096581,0.76695335
1.4201183,0.1971426,0.5657845,-0.21815014,3.216958,-1.1823815,0.73822165
1.4251188,0.19210756,0.5705508,-0.23413432,3.2311172,-1.2535583,0.71000457
1.4301192,0.18709314,0.5752922,-0.24977708,3.2449317,-1.323168,0.6823137
1.4351196,0.18210077,0.58000803,-0.26508152,3.2584076,-1.3911946,0.655161
1.44012,0.17713177,0.5846966,-0.28005135,3.2715468,-1.4576218,0.6285583
1.4451205,0.17218733,0.58935714,-0.2946906,3.2843544,-1.5224413,0.6025132
1.4501208,0.1672684,0.5939883,-0.3090042,3.2968333,-1.5856402,0.577039
1.4551213,0.16237628,0.5985893,-0.322995,3.308988,-1.6472107,0.552145
1.4601216,0.15751195,0.60315883,-0.33666772,3.320821,-1.707147,0.52784157
1.4651221,0.15267646,0.6076961,-0.35002613,3.3323362,-1.7654449,0.50413823
1.4701225,0.14787102,0.6122,-0.3630734,3.3435357,-1.8220999,0.481045
1.4751229,0.14309633,0.6166699,-0.37581432,3.3544233,-1.8771106,0.4585724
1.4801234,0.13835335,0.6211047,-0.38825268,3.3650012,-1.9304789,0.43672693
1.4851238,0.13364291,0.62550354,-0.40039235,3.3752713,-1.9822047,0.41551912
1.4901242,0.1289661,0.62986577,-0.4122361,3.3852363,-2.0322897,0.3949573
1.4951246,0.12432349,0.6341902,-0.4237885,3.3948965,-2.08074,0.37504756
1.500125,0.11971593,0.63847667,-0.43505287,3.4042556,-2.1275604,0.35579836
1.5051254,0.11514413,0.6427239,-0.44603258,3.413313,-2.1727552,0.3372172
1.5101259,0.110608935,0.6469316,-0.45673066,3.4220707,-2.216334,0.319309
1.5151262,0.10611069,0.6510985,-0.46715164,3.4305277,-2.2583046,0.30207992
1.5201267,0.10165036,0.65522456,-0.47729743,3.4386864,-2.298675,0.2855358
1.525127,0.09722853,0.6593086,-0.48717123,3.4465451,-2.3374553,0.2696818
1.5301275,0.09284568,0.66335034,-0.49677652,3.454105,-2.374656,0.25452197
1.5351279,0.08850229,0.66734874,-0.5061165,3.461364,-2.4102883,0.24005985
1.5401284,0.08419919,0.67130363,-0.5151927,3.4683228,-2.4443629,0.22629976
1.5451287,0.07993662,0.675214,-0.52400905,3.4749794,-2.4768932,0.21324372
1.5501292,0.075715184,0.6790794,-0.53256774,3.4813325,-2.50789,0.20089483
1.5551296,0.07153535,0.6828992,-0.5408714,3.4873807,-2.537367,0.18925512
1.56013,0.067397594,0.68667257,-0.54892206,3.4931219,-2.5653362,0.17832589
1.5651305,0.06330228,0.6903993,-0.5567227,3.4985547,-2.5918107,0.16810966
1.5701308,0.05924976,0.69407827,-0.5642757,3.5036755,-2.616805,0.15860522
1.5751313,0.055240512,0.69770944,-0.57158303,3.5084834,-2.6403313,0.14981556
1.5801316,0.051274896,0.70129186,-0.57864684,3.5129752,-2.6624026,0.14173913
1.5851321,0.04735315,0.704825,-0.58546984,3.5171475,-2.6830335,0.13437593
1.5901325,0.043475866,0.7083082,-0.59205306,3.520998,-2.7022352,0.1277268
1.595133,0.03964293,0.711741,-0.59840024,3.5245228,-2.720024,0.12178838
1.6001333,0.035855055,0.7151226,-0.60451186,3.527719,-2.7364094,0.116562605
1.6051338,0.03211236,0.7184526,-0.6103906,3.5305839,-2.7514067,0.1120466
1.6101341,0.028414965,0.72173,-0.6160389,3.533112,-2.7650278,0.108239055
1.6151346,0.024763227,0.7249546,-0.62145853,3.5353014,-2.7772846,0.105139256
